,Matchday,home,xG_home,xG_away,away,goals_home,goals_away,dif,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,result,home_Points,away_Points,B365H,B365D,B365A,Yellows_scored_home_MA5,Yellows_conceeded_home_MA5,Reds_scored_home_MA5,Reds_conceeded_home_MA5,Yellow_Reds_scored_home_MA5,Yellow_Reds_conceeded_home_MA5,Fouls_scored_home_MA5,Fouls_conceeded_home_MA5,Goals_scored_home_MA5,Goals_conceeded_home_MA5,Shoots_scored_home_MA5,Shoots_conceeded_home_MA5,SOT_scored_home_MA5,SOT_conceeded_home_MA5,Corners_scored_home_MA5,Corners_conceeded_home_MA5,Crosses_scored_home_MA5,Crosses_conceeded_home_MA5,Touches_scored_home_MA5,Touches_conceeded_home_MA5,Interceptions_scored_home_MA5,Interceptions_conceeded_home_MA5,Tackles_scored_home_MA5,Tackles_conceeded_home_MA5,Clearances_scored_home_MA5,Clearances_conceeded_home_MA5,Offsides_scored_home_MA5,Offsides_conceeded_home_MA5,Long Balls_scored_home_MA5,Long Balls_conceeded_home_MA5,Yellows_scored_away_MA5,Yellows_conceeded_away_MA5,Reds_scored_away_MA5,Reds_conceeded_away_MA5,Yellow_Reds_scored_away_MA5,Yellow_Reds_conceeded_away_MA5,Fouls_scored_away_MA5,Fouls_conceeded_away_MA5,Goals_scored_away_MA5,Goals_conceeded_away_MA5,Shoots_scored_away_MA5,Shoots_conceeded_away_MA5,SOT_scored_away_MA5,SOT_conceeded_away_MA5,Corners_scored_away_MA5,Corners_conceeded_away_MA5,Crosses_scored_away_MA5,Crosses_conceeded_away_MA5,Touches_scored_away_MA5,Touches_conceeded_away_MA5,Interceptions_scored_away_MA5,Interceptions_conceeded_away_MA5,Tackles_scored_away_MA5,Tackles_conceeded_away_MA5,Clearances_scored_away_MA5,Clearances_conceeded_away_MA5,Offsides_scored_away_MA5,Offsides_conceeded_away_MA5,Long Balls_scored_away_MA5,Long Balls_conceeded_away_MA5,Points_total_home_MA5,Points_total_away_MA5,Points_total_home_MA17,Points_total_away_MA17,Points_total_home_MA34,Points_total_away_MA34,season
1508,18,Aston Villa,1.5,1.6,Burnley,1,1,0,11.0,20.0,13.0,6.0,35.0,14.0,1,1.0,1.0,2.05,3.5,3.6,1.8,1.6,0.0,0.0,0.0,0.0,12.8,12.6,1.4,0.8,13.2,12.2,4.8,4.2,3.2,4.4,12.4,17.8,535.4,635.8,10.2,9.8,17.2,13.6,17.6,12.2,2.0,0.6,62.4,71.8,2.0,1.8,0.0,0.0,0.0,0.0,9.0,10.0,1.2,1.0,13.8,13.4,4.8,4.6,5.0,6.8,16.2,23.2,514.2,664.8,9.0,7.8,16.8,16.2,21.4,20.6,2.2,1.6,79.8,74.6,1.6,1.8,1.2941176470588236,1.2352941176470589,1.2058823529411764,1.0,2022
1509,27,Chelsea,1.6,0.1,Leicester,1,1,0,13.0,7.0,6.0,0.0,26.0,4.0,1,1.0,1.0,1.4,4.75,8.0,1.6,1.4,0.0,0.4,0.0,0.0,11.2,9.6,1.4,0.8,,,,,6.6,2.0,22.0,11.4,820.4,470.0,7.8,10.2,15.6,15.4,13.6,25.8,2.4,1.0,52.6,61.8,2.0,0.8,0.0,0.0,0.0,0.0,10.0,8.8,2.0,1.2,12.0,11.2,5.6,4.8,5.8,4.4,25.0,13.8,744.8,496.8,5.6,10.4,19.0,17.2,12.6,24.0,1.0,1.2,57.6,66.0,1.6,1.4,1.7058823529411764,1.3529411764705883,1.8823529411764706,1.3235294117647058,2022
1510,38,Brentford,0.8,1.3,Leeds,1,2,-1,11.0,13.0,3.0,2.0,13.0,14.0,2,0.0,3.0,2.45,3.8,2.62,1.2,1.0,0.0,0.4,0.0,0.0,8.6,7.8,1.6,1.2,16.8,15.2,5.0,4.2,6.2,5.8,21.8,21.0,562.8,618.2,8.6,11.8,13.4,11.4,16.4,26.4,0.8,1.6,78.2,62.8,1.8,1.6,0.4,0.0,0.0,0.0,13.4,10.0,0.4,2.0,8.6,17.6,2.2,6.4,3.4,5.0,13.0,17.8,540.0,737.2,7.6,8.6,22.2,13.6,17.6,15.4,1.0,1.4,67.0,68.0,2.0,0.4,1.3529411764705883,0.7647058823529411,1.2058823529411764,0.9705882352941176,2022
1511,38,Leicester,3.4,1.1,Southampton,4,1,3,10.0,5.0,3.0,3.0,9.0,14.0,0,3.0,0.0,1.85,4.0,3.8,1.6,1.2,0.0,0.0,0.0,0.0,8.4,8.2,2.2,1.4,11.4,13.0,5.4,5.6,4.4,4.4,20.6,16.0,712.2,591.4,6.8,11.0,20.0,16.2,16.2,20.4,1.2,1.2,57.8,64.4,1.2,1.2,0.0,0.0,0.0,0.0,8.4,9.6,0.8,2.2,12.0,16.0,3.4,5.2,6.0,7.2,21.6,22.2,558.4,627.2,11.6,8.8,16.6,13.8,26.4,25.2,1.4,2.2,67.8,77.2,1.4,0.2,1.3529411764705883,0.9411764705882353,1.2647058823529411,1.1176470588235294,2022
1512,38,Crystal Palace,0.6,0.7,Man Utd,1,0,1,12.0,22.0,3.0,6.0,11.0,21.0,0,3.0,0.0,5.5,3.8,1.65,2.6,1.8,0.0,0.0,0.0,0.2,12.2,12.8,1.2,1.0,13.8,9.6,5.6,3.2,6.2,3.8,20.8,15.4,655.0,517.4,8.0,11.0,13.0,22.6,20.4,22.6,2.0,0.4,79.0,69.4,1.8,1.0,0.0,0.0,0.0,0.0,8.0,8.6,1.0,2.4,,,,,4.0,6.8,12.2,20.6,604.6,695.2,12.2,8.4,15.0,11.4,25.8,12.8,2.4,2.6,51.4,60.6,1.6,0.8,1.2941176470588236,1.5294117647058822,1.2647058823529411,1.5,2022
1513,38,Arsenal,4.2,1.1,Everton,5,1,4,8.0,9.0,12.0,2.0,25.0,6.0,0,3.0,0.0,1.36,4.75,9.0,3.0,1.8,0.0,0.2,0.2,0.0,10.8,10.6,1.4,1.6,11.4,13.0,5.0,4.0,5.2,5.2,15.6,17.6,597.6,581.2,7.0,8.0,12.6,16.4,18.8,16.6,0.8,2.0,52.2,55.0,1.4,3.0,0.4,0.0,0.0,0.0,8.8,9.6,1.6,1.2,11.4,12.8,4.8,5.2,5.2,4.4,18.0,20.4,470.2,729.4,9.2,6.4,16.2,16.6,21.4,18.6,0.6,1.8,79.0,68.6,1.8,2.0,1.8235294117647058,1.1764705882352942,1.9411764705882353,0.9411764705882353,2022
1514,38,Brighton,1.6,0.2,West Ham,3,1,2,9.0,9.0,5.0,6.0,19.0,29.0,0,3.0,0.0,2.37,3.5,2.9,1.4,1.4,0.0,0.0,0.0,0.0,8.8,10.0,2.0,1.2,10.6,16.0,4.6,3.8,4.2,6.8,14.4,21.2,550.4,634.8,7.8,11.0,16.6,14.8,21.2,17.4,1.8,1.8,69.6,67.2,1.6,1.4,0.2,0.0,0.0,0.0,8.2,8.6,1.6,1.2,10.8,17.4,4.0,4.6,5.2,6.4,20.0,22.2,605.4,655.2,8.0,8.0,10.8,12.0,22.0,19.2,1.6,1.0,66.6,58.0,1.6,1.0,1.1764705882352942,1.2941176470588236,1.2352941176470589,1.4411764705882353,2022
1515,38,Norwich,0.5,3.4,Tottenham,0,5,-5,13.0,7.0,3.0,2.0,14.0,6.0,2,0.0,3.0,9.5,6.5,1.25,1.0,1.4,0.0,0.0,0.0,0.0,8.2,9.6,0.2,2.6,8.4,16.8,2.8,6.0,3.8,5.0,11.4,20.0,538.6,714.4,10.4,9.4,17.4,17.0,20.2,13.4,0.6,1.4,62.2,59.8,1.8,3.0,0.0,0.0,0.0,0.2,9.6,10.2,1.6,0.4,13.4,11.8,4.8,2.4,5.8,6.0,21.0,23.8,651.2,621.0,11.6,7.4,15.2,14.0,28.2,18.8,1.0,0.6,58.0,65.6,0.2,2.2,0.7058823529411765,1.8823529411764706,0.6470588235294118,1.7352941176470589,2022
1516,38,Man City,3.4,0.2,Aston Villa,3,2,1,5.0,11.0,13.0,1.0,35.0,5.0,0,3.0,0.0,1.16,8.0,17.0,1.2,1.4,0.0,0.0,0.0,0.0,6.8,8.4,4.2,0.8,21.6,6.4,7.2,2.4,7.2,3.8,21.4,12.6,843.0,442.4,6.8,9.4,14.8,17.2,14.0,23.2,1.0,2.4,60.2,58.2,1.4,1.2,0.0,0.2,0.0,0.0,11.8,13.6,1.6,1.0,15.4,13.2,6.0,4.8,4.6,4.2,16.4,15.4,600.4,574.0,9.2,9.0,17.4,13.2,17.0,16.4,2.0,0.6,59.0,77.0,2.6,1.6,2.3529411764705883,1.2941176470588236,2.4705882352941178,1.2058823529411764,2022
1517,38,Liverpool,2.7,1.3,Wolves,3,1,2,6.0,3.0,5.0,3.0,24.0,9.0,0,3.0,0.0,1.14,8.5,15.0,1.6,2.0,0.0,0.0,0.0,0.0,9.8,8.6,1.6,0.6,21.0,6.8,5.6,2.4,8.4,1.8,30.0,9.4,806.2,455.4,6.2,10.2,16.4,17.2,12.6,34.0,1.2,2.4,75.6,68.0,1.2,1.8,0.0,0.0,0.0,0.0,6.2,8.0,0.8,2.4,11.8,15.4,3.2,5.4,5.4,4.0,19.2,12.6,619.2,628.0,8.4,9.8,17.8,21.6,15.4,16.0,1.2,2.2,56.6,58.8,2.6,0.4,2.764705882352941,1.1764705882352942,2.411764705882353,1.5,2022
1518,38,Burnley,1.6,1.8,Newcastle,1,2,-1,8.0,9.0,8.0,2.0,23.0,9.0,2,0.0,3.0,2.25,3.4,3.2,1.8,1.4,0.2,0.0,0.0,0.0,11.6,10.8,1.0,1.2,12.6,15.6,4.6,5.8,4.2,7.4,14.8,24.8,485.0,686.2,8.2,6.0,16.0,16.4,23.4,19.8,1.6,1.4,76.8,69.4,1.4,1.6,0.0,0.0,0.0,0.0,11.0,9.6,1.2,1.2,10.6,14.2,4.0,5.0,3.8,5.8,12.6,17.0,494.6,658.8,9.4,7.4,17.8,15.6,21.0,16.4,4.2,1.4,67.0,68.2,1.4,1.8,1.2352941176470589,2.0,1.0,1.3235294117647058,2022
1519,38,Chelsea,2.2,0.6,Watford,2,1,1,9.0,9.0,3.0,3.0,13.0,11.0,0,3.0,0.0,1.18,7.5,15.0,2.2,1.6,0.0,0.2,0.0,0.0,11.6,9.2,1.4,1.0,,,,,7.2,1.8,23.0,10.2,827.8,472.0,8.2,11.6,15.4,16.2,13.4,27.0,2.2,0.8,53.0,58.2,1.0,1.6,0.0,0.0,0.2,0.0,9.4,9.4,0.6,2.6,8.6,16.4,1.8,6.6,4.4,8.2,16.8,22.6,484.4,682.0,12.6,7.2,15.4,20.6,22.6,16.0,1.4,1.0,70.8,78.4,1.2,0.2,1.7058823529411764,0.5294117647058824,1.8823529411764706,0.5882352941176471,2022
1570,6,Everton,1.7,2.1,Liverpool,0,0,0,7.0,11.0,7.0,9.0,15.0,29.0,1,1.0,1.0,7.0,4.75,1.4,2.4,2.6,0.0,0.0,0.0,0.0,8.8,9.4,0.8,1.2,12.6,14.8,5.0,5.0,5.0,8.2,12.4,23.0,529.8,703.2,11.0,8.8,20.6,19.0,26.8,15.4,2.2,1.4,74.0,60.2,0.6,2.4,0.2,0.0,0.0,0.0,7.6,8.2,3.0,1.2,16.8,7.6,6.0,2.6,7.4,2.6,26.2,9.4,819.4,442.2,8.8,13.2,12.6,22.8,8.0,32.8,2.8,2.0,91.0,69.0,0.6,1.6,1.1764705882352942,2.3529411764705883,0.8235294117647058,2.323529411764706,2023
1571,6,Nott'm Forest,1.9,0.8,Bournemouth,2,3,-1,13.0,10.0,4.0,6.0,27.0,20.0,2,0.0,3.0,1.95,3.5,3.8,3.2,1.0,0.0,0.0,0.0,0.0,10.2,9.6,0.4,2.2,11.4,19.2,2.6,7.8,3.2,7.0,15.0,21.2,527.0,654.0,8.8,10.4,17.6,14.6,24.6,16.8,1.4,2.6,68.8,71.8,2.2,1.0,0.0,0.0,0.0,0.0,11.2,10.6,0.4,3.2,5.2,16.8,1.8,6.2,2.4,6.6,8.4,24.2,470.8,770.4,9.0,7.6,19.2,14.0,23.4,9.8,0.6,3.0,60.2,64.8,0.8,0.8,,0.7058823529411765,,0.7647058823529411,2023
1572,6,Wolves,0.8,1.2,Southampton,1,0,1,10.0,14.0,5.0,6.0,16.0,27.0,0,3.0,0.0,2.2,3.4,3.25,1.6,2.0,0.0,0.0,0.0,0.0,9.2,12.0,0.4,0.8,13.8,11.6,3.6,3.8,4.8,6.4,19.8,21.0,638.8,549.8,7.6,8.2,20.0,19.4,20.6,20.6,1.6,0.6,73.0,63.2,1.2,2.4,0.0,0.0,0.0,0.0,10.0,11.6,1.4,1.8,10.2,11.4,4.6,4.4,3.8,4.6,18.6,15.6,506.4,677.6,12.6,9.8,17.2,21.2,19.8,26.2,0.6,1.4,74.4,72.6,0.6,1.4,0.8235294117647058,0.7058823529411765,1.2058823529411764,1.1470588235294117,2023
1573,6,Newcastle,2.8,1.0,Crystal Palace,0,0,0,19.0,12.0,13.0,5.0,35.0,12.0,1,1.0,1.0,2.0,3.5,3.75,2.0,1.8,0.0,0.0,0.0,0.0,10.0,9.6,1.4,1.2,13.0,14.4,5.0,5.4,6.4,6.0,17.6,20.6,514.2,593.8,11.8,6.6,16.4,14.2,25.6,22.0,2.2,1.4,68.4,76.0,2.0,1.6,0.0,0.2,0.0,0.0,11.8,10.8,1.4,1.8,9.8,14.8,4.0,3.8,2.8,4.6,10.6,21.6,556.0,721.6,8.6,9.6,17.0,20.2,24.0,10.2,1.2,1.6,71.8,74.0,1.2,1.0,1.588235294117647,1.411764705882353,1.5,1.2941176470588236,2023
1574,6,Brentford,2.3,1.7,Leeds,5,2,3,8.0,9.0,2.0,6.0,8.0,19.0,0,3.0,0.0,2.1,3.5,3.4,1.2,2.0,0.0,0.0,0.0,0.0,6.8,10.6,2.0,1.4,11.4,14.6,4.2,6.0,6.2,4.4,19.2,15.0,565.8,611.4,8.8,10.4,11.2,16.0,12.0,23.6,2.0,2.4,75.4,66.0,2.2,1.8,0.0,0.0,0.0,0.2,13.0,10.6,1.6,1.0,12.2,12.6,4.4,3.8,5.6,3.8,17.2,14.0,617.2,577.2,13.4,14.4,24.2,19.4,17.2,18.6,1.0,2.6,61.8,73.4,1.2,1.6,1.6470588235294117,1.3529411764705883,1.1764705882352942,1.1470588235294117,2023
1575,6,Tottenham,2.9,0.7,Fulham,2,1,1,9.0,6.0,10.0,3.0,21.0,21.0,0,3.0,0.0,1.5,4.5,6.5,2.2,2.6,0.0,0.0,0.0,0.0,10.6,8.8,2.0,0.8,14.0,15.4,5.6,2.6,5.6,5.0,17.2,21.4,646.6,636.2,9.2,8.6,17.2,18.8,23.2,15.4,1.6,0.8,64.0,65.0,2.6,1.6,0.0,0.0,0.0,0.0,11.0,8.0,1.6,1.4,11.4,12.0,4.2,4.4,3.6,4.8,16.2,16.8,466.2,689.2,10.0,8.4,21.0,15.8,25.8,11.6,1.8,3.0,62.8,83.4,2.2,1.6,2.176470588235294,1.0,1.9705882352941178,0.8529411764705882,2023
1576,6,Chelsea,0.9,1.1,West Ham,2,1,1,6.0,11.0,10.0,3.0,23.0,12.0,0,3.0,0.0,1.55,4.5,5.5,2.4,1.4,0.0,0.0,0.4,0.0,11.0,12.2,1.2,1.6,12.4,11.2,3.8,5.4,7.2,5.8,19.4,17.6,705.4,525.6,11.2,11.8,22.6,22.2,18.6,24.2,3.4,0.6,62.6,58.8,1.0,2.4,0.0,0.0,0.0,0.0,9.8,8.2,0.4,1.2,11.8,12.0,3.0,3.4,3.6,4.2,21.0,19.6,522.8,705.6,10.8,6.6,12.8,12.6,20.6,19.4,2.2,1.4,69.4,66.2,1.4,0.8,1.6470588235294117,1.0588235294117647,1.7352941176470589,1.2647058823529411,2023
1577,6,Aston Villa,0.3,2.1,Man City,1,1,0,7.0,6.0,1.0,4.0,7.0,14.0,1,1.0,1.0,8.0,5.5,1.33,2.6,1.6,0.0,0.0,0.0,0.0,12.6,12.2,0.8,1.8,10.6,13.6,3.4,5.4,3.4,5.8,20.8,14.6,640.2,563.4,10.6,9.6,16.8,14.6,15.0,22.8,2.0,1.4,66.4,66.4,0.8,2.0,0.0,0.0,0.0,0.0,8.6,9.2,3.8,1.0,17.8,6.2,6.6,2.2,7.2,1.8,24.2,8.4,860.4,398.8,4.6,9.8,9.6,12.0,7.4,22.4,1.6,2.0,61.6,62.6,0.6,2.6,0.8823529411764706,2.5294117647058822,1.1176470588235294,2.5294117647058822,2023
1578,6,Brighton,2.6,1.4,Leicester,5,2,3,6.0,8.0,10.0,1.0,25.0,7.0,0,3.0,0.0,1.83,3.5,4.5,1.2,2.8,0.0,0.0,0.0,0.0,9.6,9.2,1.2,0.6,14.0,9.0,5.4,2.2,4.2,4.0,15.2,15.8,567.0,583.0,9.2,12.8,17.2,16.0,16.0,19.2,1.4,2.2,75.8,69.4,1.2,2.0,0.0,0.0,0.0,0.2,8.0,12.0,1.2,2.2,12.0,11.0,4.0,4.4,4.2,4.6,16.0,15.0,693.0,580.8,9.6,8.0,15.6,14.0,17.8,17.4,1.2,2.0,58.0,69.6,2.0,0.2,1.6470588235294117,1.1764705882352942,1.3529411764705883,1.1470588235294117,2023
1579,6,Man Utd,1.5,1.3,Arsenal,3,1,2,13.0,9.0,2.0,5.0,6.0,16.0,0,3.0,0.0,2.55,3.4,2.7,3.4,0.6,0.0,0.0,0.0,0.0,12.4,7.2,1.0,1.4,11.2,13.4,4.0,6.6,4.0,4.8,15.2,18.4,608.0,590.6,11.4,11.2,15.4,14.2,23.4,15.6,2.0,1.0,70.4,73.0,1.6,2.0,0.0,0.0,0.0,0.0,10.4,12.6,2.6,0.8,17.4,7.4,6.4,2.2,6.8,2.4,16.6,13.6,667.4,548.0,8.4,9.6,15.2,18.4,14.8,20.6,1.8,1.2,59.0,63.4,1.8,3.0,1.2352941176470589,1.9411764705882353,1.5588235294117647,2.0588235294117645,2023
1580,8,Aston Villa,1.5,0.3,Southampton,1,0,1,13.0,13.0,6.0,3.0,20.0,15.0,0,3.0,0.0,2.1,3.5,3.5,2.4,1.0,0.0,0.0,0.0,0.0,10.8,9.8,1.0,1.6,8.2,14.8,3.2,5.6,2.6,5.6,16.0,15.2,577.2,645.4,9.8,8.0,17.8,13.2,16.2,16.2,2.2,1.8,66.8,67.2,1.6,2.6,0.0,0.0,0.0,0.0,11.6,11.4,1.2,1.2,10.6,9.2,4.4,3.2,4.6,3.6,20.4,14.0,507.2,655.6,12.0,11.6,18.4,19.2,19.4,27.6,0.6,1.2,76.0,70.6,0.8,1.4,0.7647058823529411,0.7058823529411765,1.1470588235294117,1.0588235294117647,2023
1581,8,Nott'm Forest,1.4,0.9,Fulham,2,3,-1,11.0,10.0,2.0,10.0,14.0,22.0,2,0.0,3.0,2.75,3.3,2.62,3.0,1.2,0.0,0.0,0.0,0.0,10.0,9.8,0.8,2.4,12.6,16.2,3.2,6.4,3.8,6.0,18.6,20.2,560.2,648.0,8.6,8.8,17.2,13.2,20.8,19.8,1.6,2.4,71.8,72.0,3.0,2.2,0.0,0.0,0.0,0.0,10.8,8.0,1.4,1.4,11.4,14.4,4.2,5.6,3.4,6.0,16.6,17.4,489.4,659.4,9.4,8.0,19.8,17.4,24.4,12.0,1.0,2.8,59.6,75.0,0.8,1.4,,1.0,,0.8529411764705882,2023
1582,8,Wolves,0.4,1.1,Man City,0,3,-3,7.0,9.0,5.0,7.0,10.0,12.0,2,0.0,3.0,9.5,5.0,1.33,2.4,2.0,0.0,0.0,0.0,0.0,9.4,12.2,0.4,0.4,12.2,11.6,2.8,3.2,5.0,6.4,19.0,22.4,614.6,558.4,7.2,7.4,19.6,19.2,22.6,19.8,1.6,0.6,73.6,65.0,0.6,2.4,0.0,0.0,0.0,0.0,9.0,9.0,3.6,1.2,17.6,5.6,7.0,2.2,7.2,1.8,23.4,7.4,847.6,404.6,5.0,8.4,11.0,12.2,6.6,22.2,2.0,2.2,63.2,63.8,1.2,2.2,1.0,2.411764705882353,1.2058823529411764,2.5588235294117645,2023
1583,8,Newcastle,1.9,0.7,Bournemouth,1,1,0,10.0,11.0,8.0,1.0,33.0,5.0,1,1.0,1.0,1.44,4.4,7.5,2.4,1.4,0.0,0.0,0.0,0.0,12.0,9.2,1.0,1.2,13.0,17.2,4.2,7.2,6.8,6.8,19.6,21.2,498.6,611.6,12.6,7.2,16.2,15.8,26.0,21.8,2.2,1.6,69.0,74.2,1.8,0.8,0.0,0.0,0.0,0.0,9.6,10.0,0.6,3.6,5.4,16.0,1.8,6.4,2.6,6.4,10.2,23.4,499.2,754.4,7.0,7.8,17.6,14.6,21.2,11.6,0.6,2.4,59.6,67.8,0.8,0.8,1.4705882352941178,0.8823529411764706,1.5294117647058822,0.8235294117647058,2023
1584,8,Tottenham,2.2,1.8,Leicester,6,2,4,9.0,9.0,6.0,1.0,16.0,11.0,0,3.0,0.0,1.45,4.5,7.0,2.2,3.4,0.0,0.0,0.0,0.0,10.2,8.8,1.6,0.8,15.0,15.2,6.0,2.8,5.6,5.2,16.6,22.0,631.8,643.4,10.2,7.4,16.2,19.6,22.8,16.0,1.8,0.8,57.4,65.0,1.4,2.2,0.0,0.0,0.0,0.2,8.4,12.2,1.2,2.8,10.4,14.0,3.8,6.0,3.4,5.4,15.4,16.8,664.4,594.8,10.0,9.0,15.6,15.4,20.8,15.4,1.4,2.0,60.2,72.2,2.2,0.0,2.3529411764705883,1.0,2.0588235294117645,1.1470588235294117,2023
1585,8,Brentford,0.5,1.5,Arsenal,0,3,-3,10.0,10.0,3.0,3.0,18.0,9.0,2,0.0,3.0,4.2,3.8,1.8,1.6,2.4,0.0,0.0,0.0,0.0,7.4,11.2,2.6,1.4,12.6,15.2,5.2,6.2,5.4,4.6,17.6,16.8,527.8,596.8,10.0,9.0,14.0,18.2,13.2,23.4,1.8,2.2,73.0,68.2,1.8,2.4,0.0,0.0,0.0,0.0,10.0,12.0,2.4,1.4,18.2,6.4,6.4,2.0,6.8,2.2,17.6,11.0,667.8,493.2,7.8,9.4,12.2,18.2,11.2,22.0,1.4,1.8,59.8,58.0,1.6,2.4,1.8235294117647058,1.9411764705882353,1.2647058823529411,1.9705882352941178,2023
1586,8,Everton,0.4,1.0,West Ham,1,0,1,8.0,11.0,5.0,14.0,22.0,33.0,0,3.0,0.0,2.9,3.25,2.5,2.2,2.6,0.0,0.0,0.0,0.0,7.4,9.4,0.8,1.0,13.8,16.4,4.8,5.4,5.6,6.8,12.4,23.8,524.6,687.2,11.4,9.4,19.6,18.2,28.2,15.2,2.8,1.4,74.4,68.6,1.4,3.0,0.0,0.0,0.0,0.0,10.4,8.6,0.6,1.2,11.8,10.8,3.4,3.6,4.0,5.4,21.0,20.6,538.4,678.8,11.8,6.6,12.8,14.6,23.0,19.4,1.6,1.4,68.6,63.2,0.8,0.8,1.0588235294117647,0.8823529411764706,0.8529411764705882,1.1764705882352942,2023
1587,9,Arsenal,2.4,1.6,Tottenham,3,1,2,10.0,10.0,5.0,2.0,25.0,11.0,0,3.0,0.0,2.05,3.75,3.3,2.0,2.2,0.0,0.0,0.0,0.0,9.0,12.2,2.2,1.0,17.0,6.2,6.4,2.0,6.2,2.4,16.0,12.8,694.2,468.6,7.4,10.2,13.0,20.0,13.0,21.6,1.2,1.8,61.0,58.8,2.4,3.2,0.0,0.0,0.0,0.0,10.2,8.8,2.4,0.8,16.2,15.8,7.2,3.6,5.8,3.8,17.4,19.6,652.2,644.4,10.0,8.2,14.0,17.2,17.8,17.0,1.8,0.4,62.6,65.2,2.4,2.6,1.9411764705882353,2.3529411764705883,1.9705882352941178,2.1176470588235294,2023
1588,9,Southampton,1.7,2.0,Everton,1,2,-1,11.0,10.0,7.0,6.0,27.0,19.0,2,0.0,3.0,2.15,3.4,3.4,1.6,2.6,0.0,0.0,0.0,0.0,12.2,11.6,0.8,1.0,9.2,8.8,3.8,2.8,4.8,3.8,20.4,15.8,526.8,652.4,11.6,10.8,20.6,20.8,21.2,27.8,0.4,1.2,74.8,70.8,2.6,2.0,0.0,0.0,0.0,0.0,7.6,9.8,0.8,0.6,12.2,16.8,4.4,5.4,5.0,8.6,14.2,27.6,546.6,662.6,11.8,9.4,20.0,18.8,30.8,15.2,2.4,1.2,74.6,71.2,1.2,1.4,0.7058823529411765,1.2352941176470589,0.9705882352941176,0.9117647058823529,2023
1589,9,Crystal Palace,0.4,1.1,Chelsea,1,2,-1,11.0,13.0,5.0,2.0,11.0,9.0,2,0.0,3.0,4.2,3.6,1.85,2.0,1.6,0.0,0.2,0.0,0.0,11.0,12.4,1.4,1.4,11.6,17.4,5.4,4.6,3.2,6.2,9.2,26.4,523.6,713.0,9.6,10.8,18.0,18.0,27.6,8.6,1.2,1.6,67.4,75.6,2.8,1.2,0.0,0.0,0.4,0.0,10.0,11.6,1.4,1.8,11.0,10.8,3.2,5.2,6.0,5.6,19.0,17.0,719.8,517.6,10.0,13.4,22.0,20.2,17.6,24.6,3.2,0.8,63.2,57.0,1.2,1.4,1.411764705882353,1.6470588235294117,1.2352941176470589,1.7352941176470589,2023
1590,9,Liverpool,1.5,1.4,Brighton,3,3,0,9.0,13.0,9.0,2.0,25.0,13.0,1,1.0,1.0,1.33,5.25,8.5,1.0,2.4,0.2,0.0,0.0,0.0,8.0,8.2,2.6,0.8,19.2,8.6,6.8,2.6,8.4,3.2,28.4,8.6,792.6,441.2,9.2,13.2,13.4,21.8,7.8,33.2,2.4,1.8,89.8,68.2,1.2,2.2,0.0,0.0,0.0,0.0,8.4,9.4,1.8,0.8,13.4,8.6,5.6,2.6,5.8,3.0,17.8,12.4,600.4,557.8,9.4,12.2,17.8,16.2,12.4,22.6,1.6,2.2,76.8,65.2,1.6,2.0,2.235294117647059,1.8235294117647058,2.323529411764706,1.411764705882353,2023
1591,9,Fulham,0.5,3.3,Newcastle,1,4,-3,9.0,10.0,1.0,8.0,8.0,17.0,2,0.0,3.0,3.0,3.4,2.37,3.2,2.0,0.0,0.0,0.0,0.0,10.0,8.8,2.0,1.8,12.6,15.2,5.0,6.0,4.8,5.4,16.6,16.4,530.4,632.0,8.8,8.0,18.4,15.8,22.6,13.6,1.2,3.0,61.8,73.6,2.2,1.4,0.0,0.0,0.0,0.0,12.8,9.8,1.2,1.4,16.2,16.6,5.4,6.4,7.8,5.6,24.2,18.4,565.4,589.2,10.0,7.2,17.0,15.8,21.0,25.0,2.0,1.6,66.2,70.4,1.8,0.8,1.1764705882352942,1.5294117647058822,0.9411764705882353,1.5294117647058822,2023
1592,9,Bournemouth,0.4,0.9,Brentford,0,0,0,11.0,10.0,7.0,8.0,20.0,18.0,1,1.0,1.0,3.3,3.4,2.2,1.6,1.2,0.0,0.0,0.0,0.0,10.0,10.2,0.8,3.0,6.8,16.2,2.2,6.4,2.6,5.8,10.0,24.6,492.6,753.4,7.4,7.0,19.2,16.2,24.0,12.6,0.6,2.6,58.4,69.0,1.6,2.0,0.0,0.0,0.0,0.0,8.2,10.2,1.8,2.0,12.0,15.0,4.6,6.6,4.4,4.8,17.8,14.4,543.6,606.6,10.8,7.8,17.0,18.2,13.4,23.0,2.2,2.0,73.8,68.0,1.0,1.0,0.8823529411764706,1.6470588235294117,0.7647058823529411,1.2647058823529411,2023
